2025-11-04 14:37:00,386 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:37:00.380298 | O:25631.00 H:25632.75 L:25617.00 C:25619.25 V:3178.0
2025-11-04 14:37:00,425 - webhook - WARNING - receive_webhook - Invalid passphrase attempt from 127.0.0.1
2025-11-04 14:38:00,494 - webhook - WARNING - receive_webhook - Invalid passphrase attempt from 127.0.0.1
2025-11-04 14:38:00,631 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:38:00.626901 | O:25619.75 H:25625.25 L:25612.50 C:25613.75 V:2109.0
2025-11-04 14:39:00,375 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:39:00.370665 | O:25614.25 H:25614.50 L:25588.75 C:25593.50 V:5525.0
2025-11-04 14:39:00,472 - webhook - WARNING - receive_webhook - Invalid passphrase attempt from 127.0.0.1
2025-11-04 14:40:01,320 - webhook - WARNING - receive_webhook - Invalid passphrase attempt from 127.0.0.1
2025-11-04 14:40:01,328 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:40:01.323281 | O:25594.00 H:25605.00 L:25592.25 C:25597.75 V:3249.0
2025-11-04 14:41:00,430 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:41:00.424123 | O:25597.50 H:25613.75 L:25593.00 C:25599.25 V:3100.0
2025-11-04 14:41:00,616 - webhook - WARNING - receive_webhook - Invalid passphrase attempt from 127.0.0.1
2025-11-04 14:42:00,457 - webhook - WARNING - receive_webhook - Invalid passphrase attempt from 127.0.0.1
2025-11-04 14:42:00,518 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:42:00.514390 | O:25599.00 H:25601.25 L:25588.25 C:25590.00 V:2514.0
2025-11-04 14:43:00,712 - webhook - WARNING - receive_webhook - Invalid passphrase attempt from 127.0.0.1
2025-11-04 14:43:00,714 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:43:00.707939 | O:25589.75 H:25592.25 L:25585.50 C:25588.00 V:2533.0
2025-11-04 14:44:00,580 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:44:00.575381 | O:25587.00 H:25587.75 L:25574.25 C:25586.00 V:4081.0
2025-11-04 14:44:00,634 - webhook - WARNING - receive_webhook - Invalid passphrase attempt from 127.0.0.1
2025-11-04 14:45:08,390 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:45:08.384639 | O:25586.25 H:25596.75 L:25586.25 C:25592.75 V:2517.0
2025-11-04 14:45:13,270 - webhook - WARNING - receive_webhook - Invalid passphrase attempt from 127.0.0.1
2025-11-04 14:46:00,852 - webhook - WARNING - receive_webhook - Invalid passphrase attempt from 127.0.0.1
2025-11-04 14:46:00,908 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:46:00.904174 | O:25592.50 H:25605.75 L:25586.00 C:25599.00 V:3803.0
2025-11-04 14:47:00,517 - webhook - WARNING - receive_webhook - Invalid passphrase attempt from 127.0.0.1
2025-11-04 14:47:00,575 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:47:00.569973 | O:25598.75 H:25599.25 L:25583.25 C:25587.25 V:2252.0
2025-11-04 14:48:00,552 - webhook - WARNING - receive_webhook - Invalid passphrase attempt from 127.0.0.1
2025-11-04 14:48:00,868 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:48:00.862857 | O:25587.25 H:25594.75 L:25581.75 C:25589.75 V:1870.0
2025-11-04 14:49:00,399 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:49:00.394381 | O:25589.50 H:25595.50 L:25582.25 C:25585.00 V:1693.0
2025-11-04 14:49:00,476 - webhook - WARNING - receive_webhook - Invalid passphrase attempt from 127.0.0.1
2025-11-04 14:50:00,426 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:50:00.422664 | O:25584.75 H:25590.25 L:25579.25 C:25582.25 V:1779.0
2025-11-04 14:50:00,547 - webhook - WARNING - receive_webhook - Invalid passphrase attempt from 127.0.0.1
2025-11-04 14:51:00,450 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:51:00.446165 | O:25581.75 H:25589.00 L:25575.75 C:25586.00 V:2589.0
2025-11-04 14:51:00,693 - webhook - WARNING - receive_webhook - Invalid passphrase attempt from 127.0.0.1
2025-11-04 14:52:00,742 - webhook - WARNING - receive_webhook - Invalid passphrase attempt from 127.0.0.1
2025-11-04 14:52:00,748 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:52:00.740579 | O:25586.25 H:25595.25 L:25576.50 C:25585.50 V:3038.0
2025-11-04 14:53:00,528 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:53:00.524392 | O:25585.25 H:25601.75 L:25582.75 C:25596.25 V:2396.0
2025-11-04 14:53:00,823 - webhook - WARNING - receive_webhook - Invalid passphrase attempt from 127.0.0.1
2025-11-04 14:54:00,535 - webhook - WARNING - receive_webhook - Invalid passphrase attempt from 127.0.0.1
2025-11-04 14:54:00,632 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:54:00.627329 | O:25595.50 H:25601.00 L:25588.75 C:25591.25 V:2272.0
2025-11-04 14:55:00,699 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:55:00.692959 | O:25591.50 H:25595.25 L:25585.00 C:25585.25 V:1588.0
2025-11-04 14:55:02,368 - webhook - WARNING - receive_webhook - Invalid passphrase attempt from 127.0.0.1
2025-11-04 14:56:00,529 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:56:00.524630 | O:25586.00 H:25609.75 L:25584.75 C:25606.25 V:2939.0
2025-11-04 14:56:00,768 - webhook - WARNING - receive_webhook - Invalid passphrase attempt from 127.0.0.1
2025-11-04 14:57:00,535 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:57:00.530955 | O:25605.75 H:25605.75 L:25592.50 C:25595.25 V:2446.0
2025-11-04 14:57:00,634 - webhook - WARNING - receive_webhook - Invalid passphrase attempt from 127.0.0.1
2025-11-04 14:58:00,367 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:58:00.362418 | O:25595.25 H:25600.75 L:25589.75 C:25596.25 V:1519.0
2025-11-04 14:58:00,696 - webhook - WARNING - receive_webhook - Invalid passphrase attempt from 127.0.0.1
2025-11-04 14:59:00,601 - webhook - WARNING - receive_webhook - Invalid passphrase attempt from 127.0.0.1
2025-11-04 14:59:00,742 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:59:00.738050 | O:25596.25 H:25597.00 L:25589.00 C:25595.00 V:1357.0
2025-11-04 15:00:00,795 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 15:00:00.788890 | O:25595.25 H:25606.75 L:25591.50 C:25606.00 V:2348.0
2025-11-04 15:00:01,393 - webhook - WARNING - receive_webhook - Invalid passphrase attempt from 127.0.0.1
2025-11-04 15:01:01,126 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 15:01:01.120844 | O:25605.75 H:25610.75 L:25598.50 C:25608.50 V:2910.0
2025-11-04 15:01:01,161 - webhook - WARNING - receive_webhook - Invalid passphrase attempt from 127.0.0.1
2025-11-04 15:02:00,706 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 15:02:00.698473 | O:25608.25 H:25615.75 L:25596.25 C:25597.00 V:3135.0
2025-11-04 15:02:01,417 - webhook - WARNING - receive_webhook - Invalid passphrase attempt from 127.0.0.1
